@timestamp,timestamp,host,host_ip,user,source_ip,event_id,scenario_type,mitre_technique,rule_level,failed_login_count,successful_login_count,same_source_ip_attempts,unique_users_targeted,distinct_hosts_accessed,hour_of_day,is_after_hours,is_remote_logon,logon_type,asset_criticality,raw_anomaly_score,anomaly_score,ml_prediction,ml_priority_output,behavioral_context_score,risk_score,priority_output
2026-05-27T15:56:00,2026-05-27T15:56:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,4,0,1,3,1,1,15,0,0,2,0.6,-0.09270995673938515,0.25059020980898994,Normal,Low,0.0,0.28690275059026266,Low
2026-05-14T18:06:00,2026-05-14T18:06:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,4,1,0,2,1,1,18,0,1,3,1.0,-0.07842957352050794,0.313165432461403,Normal,Low,0.1,0.4069328396512279,Low
2026-05-19T13:59:00,2026-05-19T13:59:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Benign Activity,4,1,1,2,1,2,13,0,0,2,0.8,-0.11261947538912154,0.1633486741082709,Normal,Low,0.0,0.2920061363099751,Low
2026-05-30T22:13:00,2026-05-30T22:13:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,1,2,2,1,1,22,1,1,3,0.8,-0.1072836668623322,0.18672965776094477,Normal,Low,0.17,0.3435251964377113,Low
2026-05-18T12:00:00,2026-05-18T12:00:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,2,0,3,1,1,1,12,0,1,3,1.0,-0.12268179147398,0.1192566032052547,Normal,Low,0.1,0.29603597461543524,Low
2026-05-15T13:44:00,2026-05-15T13:44:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,sam_dump_activity,T1003 - OS Credential Dumping,13,1,10,29,5,3,0,1,1,3,1.0,0.0771057930010497,0.9947059794647608,Anomaly,High,0.7299999999999999,0.9240490584525709,High
2026-05-14T03:30:00,2026-05-14T03:30:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,3,1,3,2,1,1,3,1,1,3,0.6,-0.09902805904289819,0.2229049122701654,Normal,Low,0.17,0.28466196490806617,Low
2026-05-23T03:27:00,2026-05-23T03:27:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,3,1,4,3,1,1,3,1,0,2,0.6,-0.06838731758170025,0.35716960179438934,Normal,Low,0.07,0.32336784071775576,Low
2026-05-18T14:11:00,2026-05-18T14:11:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,5140,benign_remote_admin,Benign Administrative Activity,6,0,2,2,1,2,14,0,1,3,0.6,0.005227912382596678,0.6797442368738711,Anomaly,High,0.18,0.5188976947495485,Low
2026-05-29T02:48:00,2026-05-29T02:48:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,3,0,5,3,1,1,2,1,1,3,1.0,-0.08614400489863616,0.279361559433331,Normal,Low,0.17,0.38724462377333246,Low
2026-05-03T21:40:00,2026-05-03T21:40:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,31,1,43,1,1,23,1,1,3,1.0,0.013583490597038894,0.7163575517369637,Anomaly,High,0.51,0.7797096873614522,High
2026-05-09T20:43:00,2026-05-09T20:43:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,sam_dump_activity,T1003 - OS Credential Dumping,11,1,12,30,5,3,2,1,1,3,1.0,0.0066966981580925955,0.6861803104386799,Anomaly,High,0.6499999999999999,0.7553054575088053,High
2026-05-23T22:16:00,2026-05-23T22:16:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,4,0,1,3,1,1,22,1,1,3,0.8,-0.10662779643054948,0.18960361693072994,Normal,Low,0.17,0.3280081134389587,Low
2026-05-11T12:13:00,2026-05-11T12:13:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Benign Activity,2,1,1,2,1,2,12,0,0,2,0.6,-0.08309029807649826,0.2927425998005023,Normal,Low,0.0,0.27043037325353425,Low
2026-05-15T19:32:00,2026-05-15T19:32:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,6,0,1,3,1,2,19,0,1,3,0.6,-0.05991165013822164,0.3943091357462788,Normal,Low,0.1,0.3927236542985115,Low
2026-05-21T15:53:00,2026-05-21T15:53:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,1,2,2,1,2,15,0,0,2,0.8,-0.12635415282592544,0.10316468005893946,Normal,Low,0.0,0.2512658720235758,Low
2026-05-17T12:45:00,2026-05-17T12:45:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Benign Activity,3,1,3,2,1,2,12,0,0,2,0.8,-0.12711720293463896,0.09982107017705766,Normal,Low,0.0,0.2499284280708231,Low
2026-05-08T08:29:00,2026-05-08T08:29:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,sam_dump_activity,T1003 - OS Credential Dumping,13,1,19,44,4,2,4,1,1,3,1.0,0.0010198074228053855,0.6613047383836921,Anomaly,High,0.49000000000000005,0.7546885620201436,High
2026-05-25T22:12:00,2026-05-25T22:12:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,4,0,1,3,1,1,22,1,0,2,0.8,-0.096733142772849,0.23296100771003722,Normal,Low,0.07,0.33035106975068157,Low
2026-05-07T01:27:00,2026-05-07T01:27:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,4,1,2,1,1,1,1,1,1,3,0.8,-0.10394966878597112,0.20133890659925538,Normal,Low,0.17,0.3327022293063689,Low
2026-05-02T06:06:00,2026-05-02T06:06:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4688,normal_client_activity,Benign Activity,3,1,4,2,1,2,6,1,1,3,0.6,0.007474246305715915,0.6895874492888603,Anomaly,High,0.23,0.48033497971554406,Low
2026-05-13T22:29:00,2026-05-13T22:29:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,T1087 - Account Discovery,10,2,15,25,6,4,1,1,1,3,1.0,0.02364615877360632,0.760451165470921,Anomaly,High,0.6499999999999999,0.7683471328550352,High
2026-05-30T01:00:00,2026-05-30T01:00:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,3,1,3,2,1,2,1,1,0,2,0.6,-0.07139439091290434,0.34399290475845196,Normal,Low,0.07,0.3180971619033808,Low
2026-05-20T14:50:00,2026-05-20T14:50:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,4,0,2,1,1,1,14,0,0,2,0.8,-0.11848921863371115,0.13762804148847124,Normal,Low,0.0,0.2817178832620552,Low
2026-05-27T02:54:00,2026-05-27T02:54:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,2,0,1,2,1,1,2,1,0,2,1.0,-0.06082105770214985,0.3903242020142924,Normal,Low,0.07,0.39996301413905033,Low
2026-05-11T08:22:00,2026-05-11T08:22:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,4,1,3,1,1,1,8,0,0,2,1.0,-0.07473466756393177,0.3293561438287875,Normal,Low,0.0,0.3984091241981817,Low
2026-05-06T15:38:00,2026-05-06T15:38:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,5,1,3,2,1,1,15,0,1,3,0.6,-0.09777424180361888,0.22839901503413207,Normal,Low,0.1,0.30969293934698616,Low
2026-05-25T06:03:00,2026-05-25T06:03:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,3,1,0,2,1,1,6,1,1,3,1.0,-0.0674053303672909,0.3614725723548894,Normal,Low,0.17,0.4200890289419558,Low
2026-05-29T05:17:00,2026-05-29T05:17:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,10,36,1,49,1,2,23,1,1,3,1.0,0.03273063440470503,0.8002584365072454,Anomaly,High,0.51,0.7632700412695648,High
2026-05-09T22:17:00,2026-05-09T22:17:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,1,3,3,1,1,22,1,0,2,0.8,-0.09240957427619034,0.25190645596479677,Normal,Low,0.07,0.32126258238591876,Low
2026-05-25T23:35:00,2026-05-25T23:35:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,5,1,1,2,1,1,23,1,1,3,0.6,-0.08128065095564185,0.3006722939672665,Normal,Low,0.17,0.34910225092023994,Low
2026-05-25T20:26:00,2026-05-25T20:26:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,2,1,1,1,1,1,20,1,0,2,1.0,-0.04770092487046218,0.44781532256677303,Normal,Low,0.07,0.42295946236004256,Low
2026-05-08T08:24:00,2026-05-08T08:24:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,2,0,2,4,1,2,8,0,1,3,1.0,-0.08392803489632372,0.28907172015944294,Normal,Low,0.1,0.36396202139711054,Low
2026-05-01T11:49:00,2026-05-01T11:49:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Benign Activity,2,0,3,3,1,2,11,0,0,2,0.8,-0.10527908247888501,0.19551354767462323,Normal,Low,0.0,0.27153875240318265,Low
2026-05-19T05:49:00,2026-05-19T05:49:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,5,1,0,1,1,1,5,1,1,3,1.0,-0.04319447728090786,0.4675621288650121,Normal,Low,0.17,0.4958581848793382,Low
2026-05-12T13:10:00,2026-05-12T13:10:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,4,0,1,1,1,2,13,0,1,3,0.8,-0.11338794241839567,0.15998132781785052,Normal,Low,0.1,0.3056591977938069,Low
2026-05-03T20:15:00,2026-05-03T20:15:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,2,0,2,3,1,1,20,1,1,3,1.0,-0.10884224277168691,0.17990013273673985,Normal,Low,0.17,0.3307933864280293,Low
2026-05-04T22:06:00,2026-05-04T22:06:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4688,normal_client_activity,Benign Activity,3,0,3,1,1,1,22,1,0,2,0.8,0.008931286767470126,0.6959720560539869,Anomaly,High,0.13,0.5078888224215948,Low
2026-05-14T15:44:00,2026-05-14T15:44:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,5,1,0,1,1,1,15,0,1,3,1.0,-0.056646217233938256,0.4086179388022037,Normal,Low,0.1,0.46178050885421484,Low
2026-05-25T04:54:00,2026-05-25T04:54:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,2,0,2,1,1,1,4,1,1,3,1.0,-0.11634977646836059,0.14700286482457062,Normal,Low,0.17,0.31763447926316163,Low
2026-05-17T06:53:00,2026-05-17T06:53:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,2,0,2,1,1,2,6,1,1,3,1.0,-0.10208879293671091,0.20949307997199984,Normal,Low,0.17,0.3426305653221333,Low
2026-05-06T17:34:00,2026-05-06T17:34:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,5,2,0,3,1,1,17,0,1,3,1.0,-0.05424991590688777,0.41911829350446683,Normal,Low,0.1,0.46598065073512007,Low
2026-05-26T20:49:00,2026-05-26T20:49:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,2,0,1,3,1,1,20,1,0,2,1.0,-0.05371878715967482,0.4214456469868309,Normal,Low,0.07,0.4124115921280657,Low
2026-05-17T16:36:00,2026-05-17T16:36:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,7045,benign_admin_maintenance,Benign Administrative Maintenance,5,0,1,3,1,1,16,0,1,3,0.6,-0.022002862172447957,0.5604216840640064,Normal,Low,0.22,0.46050200695893584,Low
2026-05-18T13:29:00,2026-05-18T13:29:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,11,42,0,44,1,2,18,0,1,3,1.0,0.02678981012957604,0.7742263338628539,Anomaly,High,0.43999999999999995,0.7590238668784749,High
2026-05-01T08:53:00,2026-05-01T08:53:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,39,0,44,1,1,9,0,1,3,1.0,0.003558054541674016,0.6724270854646929,Anomaly,High,0.43999999999999995,0.7516375008525438,High
2026-05-23T15:31:00,2026-05-23T15:31:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,4,1,1,2,1,2,15,0,0,2,0.8,-0.10977899829240978,0.17579536297099407,Normal,Low,0.0,0.2969848118550643,Low
2026-05-27T17:55:00,2026-05-27T17:55:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,normal_client_activity,Benign Activity,2,0,1,1,1,1,17,0,1,3,0.6,0.009874682614366526,0.7001059230703054,Anomaly,High,0.16,0.4573757025614555,Low
2026-05-27T16:53:00,2026-05-27T16:53:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4688,normal_client_activity,Benign Activity,4,1,2,3,1,1,16,0,0,2,0.6,-0.007236280211140866,0.6251273813748764,Normal,Low,0.06,0.44571761921661723,Low
2026-05-01T09:11:00,2026-05-01T09:11:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,6,1,1,3,1,1,9,0,1,3,0.6,-0.07442837000910352,0.33069830932935546,Normal,Low,0.1,0.3672793237317422,Low
2026-05-27T01:38:00,2026-05-27T01:38:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,1,1,3,1,1,1,1,1,3,0.8,-0.09465122614131227,0.24208375986349207,Normal,Low,0.17,0.36566683727873023,Low
2026-05-08T07:48:00,2026-05-08T07:48:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,4,1,2,2,1,2,7,0,0,2,1.0,-0.0793820589696752,0.30899173570962135,Normal,Low,0.0,0.3902633609505152,Low
2026-05-27T16:34:00,2026-05-27T16:34:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,3,2,0,3,1,1,16,0,1,3,1.0,-0.051795881155283,0.4298716303459765,Normal,Low,0.1,0.4369486521383906,Low
2026-05-15T05:21:00,2026-05-15T05:21:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,2,1,4,3,1,2,5,1,0,2,0.6,-0.042266661168856134,0.47162772702874944,Normal,Low,0.07,0.3524844241448331,Low
2026-05-21T10:18:00,2026-05-21T10:18:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,4,1,2,1,1,2,10,0,0,2,0.8,-0.10949836355737896,0.17702507654095911,Normal,Low,0.0,0.2974766972830504,Low
2026-05-05T07:15:00,2026-05-05T07:15:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,5,0,3,3,1,1,7,0,1,3,0.6,-0.09146038172807724,0.25606572355081453,Normal,Low,0.1,0.32075962275365916,Low
2026-05-10T03:55:00,2026-05-10T03:55:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Benign Activity,2,0,1,1,1,2,3,1,1,3,0.8,-0.08175368505770475,0.2985995054569665,Normal,Low,0.17,0.33827313551612,Low
2026-05-02T12:52:00,2026-05-02T12:52:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Benign Activity,2,1,1,2,1,1,12,0,0,2,0.6,-0.08625355364237708,0.27888152770548363,Normal,Low,0.0,0.2648859444155268,Low
2026-05-30T12:35:00,2026-05-30T12:35:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,1,3,3,1,2,12,0,0,2,0.8,-0.11835475445888743,0.13821725016371494,Normal,Low,0.0,0.265286900065486,Low
2026-05-13T05:19:00,2026-05-13T05:19:00,DC01,192.168.79.131,dave.it,192.168.79.134,4688,domain_enumeration,T1087 - Account Discovery,11,1,17,21,4,4,3,1,1,3,1.0,0.05149251015046519,0.8824711148488115,Anomaly,High,0.71,0.8428217792728581,High
2026-05-03T22:06:00,2026-05-03T22:06:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,odd_hour_normal_login,Benign After-Hours Activity,5,0,1,3,1,1,22,1,0,2,0.6,-0.0573329868799729,0.4056085823407658,Normal,Low,0.07,0.37607676626963965,Low
2026-05-11T00:35:00,2026-05-11T00:35:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4624,lateral_movement,T1021.002 - SMB/Windows Admin Shares,12,2,8,18,2,4,15,0,1,3,0.8,-0.01747442599933946,0.5802648421541143,Normal,Low,0.42000000000000004,0.6551059368616459,Low
2026-05-13T18:28:00,2026-05-13T18:28:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,4,0,2,2,1,1,18,0,1,3,0.6,-0.11820325252970454,0.1388811165884169,Normal,Low,0.1,0.25721911330203345,Low
2026-05-06T13:52:00,2026-05-06T13:52:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,6,0,1,3,1,2,13,0,1,3,0.8,-0.083402177969355,0.29137597304846086,Normal,Low,0.1,0.3915503892193844,Low
2026-05-10T09:01:00,2026-05-10T09:01:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,T1543.003 - Windows Service,14,1,6,10,2,5,16,0,1,3,0.6,0.04853667629894698,0.8695189441299059,Anomaly,High,0.54,0.7821409109852957,High
2026-05-23T01:55:00,2026-05-23T01:55:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Benign Activity,3,1,1,3,1,2,1,1,1,3,0.6,-0.06309902623689001,0.38034236986933095,Normal,Low,0.17,0.3476369479477324,Low
2026-05-12T15:33:00,2026-05-12T15:33:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,T1021.002 - SMB/Windows Admin Shares,10,0,8,12,2,3,23,1,1,3,0.8,0.06787873025484514,0.9542739058346715,Anomaly,High,0.5700000000000001,0.7938762290005353,High
2026-05-24T15:21:00,2026-05-24T15:21:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,3,1,0,3,1,1,15,0,1,3,1.0,-0.06197409938764953,0.3852716877300624,Normal,Low,0.1,0.419108675092025,Low
2026-05-11T17:00:00,2026-05-11T17:00:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,3,0,4,3,1,2,17,0,1,3,1.0,-0.11392575418911222,0.157624689989449,Normal,Low,0.1,0.3280498759957796,Low
2026-05-14T14:59:00,2026-05-14T14:59:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Benign Activity,2,0,3,1,1,2,14,0,1,3,0.6,-0.08544798449046986,0.28241145181675503,Normal,Low,0.1,0.28129791406003535,Low
2026-05-29T04:04:00,2026-05-29T04:04:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,2,1,2,1,1,2,4,1,1,3,1.0,-0.06894434603160915,0.3547287583840597,Normal,Low,0.17,0.40072483668695724,Low
2026-05-18T16:29:00,2026-05-18T16:29:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Benign Authentication Noise,5,3,0,1,1,1,16,0,1,3,1.0,-0.02707184092021231,0.5382099220335302,Normal,Low,0.1,0.5136173021467454,Low
2026-05-10T18:14:00,2026-05-10T18:14:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Benign Authentication Noise,4,1,0,3,1,1,18,0,1,3,1.0,-0.06719370390976487,0.3623998984984433,Normal,Low,0.1,0.426626626066044,Low
2026-05-20T20:59:00,2026-05-20T20:59:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,3,0,3,1,1,2,20,1,1,3,1.0,-0.10202850098240918,0.20975727333479371,Normal,Low,0.17,0.35940290933391755,Low
2026-05-03T02:59:00,2026-05-03T02:59:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,4,0,2,3,1,1,2,1,1,3,0.8,-0.1292603857756764,0.09042985557117311,Normal,Low,0.17,0.28833860889513596,Low
2026-05-02T21:48:00,2026-05-02T21:48:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,5,1,2,2,1,1,21,1,1,3,0.6,-0.09785130838380596,0.22806131692474998,Normal,Low,0.17,0.32005786010323334,Low
2026-05-28T03:52:00,2026-05-28T03:52:00,DC01,192.168.79.131,Administrator,192.168.79.133,4624,benign_remote_admin,Benign Administrative Activity,6,1,1,1,1,2,3,1,1,3,1.0,-0.03785977064063861,0.49093828416026203,Normal,Low,0.17,0.5218753136641049,Low
2026-05-29T22:34:00,2026-05-29T22:34:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,3,0,3,4,1,2,22,1,1,3,1.0,-0.05987399713405528,0.3944741274753612,Normal,Low,0.17,0.43328965099014455,Low
2026-05-06T19:05:00,2026-05-06T19:05:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,2,1,1,2,1,1,19,0,0,2,1.0,-0.06388082672215423,0.3769165976974396,Normal,Low,0.0,0.3840999724123092,Low
2026-05-23T11:23:00,2026-05-23T11:23:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,credential_spraying,T1110.003 - Password Spraying,9,13,1,40,6,2,1,1,1,3,1.0,0.026480659920401606,0.772871668313924,Anomaly,High,0.6699999999999999,0.7596486673255696,High
2026-05-30T13:34:00,2026-05-30T13:34:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Benign Activity,3,0,2,3,1,2,13,0,1,3,1.0,-0.1400679435679527,0.04307220943416099,Normal,Low,0.1,0.2822288837736644,Low
2026-05-17T22:25:00,2026-05-17T22:25:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,odd_hour_normal_login,Benign After-Hours Activity,4,1,2,2,1,1,22,1,0,2,0.6,-0.09844770895524513,0.2254479487835856,Normal,Low,0.07,0.2873458461801009,Low
2026-05-16T10:02:00,2026-05-16T10:02:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,3,0,3,3,1,2,10,0,1,3,1.0,-0.13697129442962103,0.05664141877101966,Normal,Low,0.1,0.2876565675084079,Low
2026-05-24T01:50:00,2026-05-24T01:50:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,4,1,2,2,1,1,1,1,0,2,0.8,-0.1235944164077945,0.11525757127758939,Normal,Low,0.07,0.28326969517770245,Low
2026-05-29T14:22:00,2026-05-29T14:22:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4624,benign_admin_maintenance,Benign Administrative Maintenance,4,0,1,3,1,1,14,0,1,3,0.8,-0.12797266324581336,0.09607252795507595,Normal,Low,0.1,0.2800956778486971,Low
2026-05-04T21:32:00,2026-05-04T21:32:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Benign Activity,2,1,4,2,1,2,21,1,0,2,0.8,-0.05312799943709845,0.4240344201810726,Normal,Low,0.07,0.3734471014057624,Low
2026-05-23T23:08:00,2026-05-23T23:08:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Benign After-Hours Activity,5,1,2,1,1,1,23,1,0,2,0.8,-0.06618270430494522,0.3668299984756948,Normal,Low,0.07,0.4005653327236113,Low
2026-05-03T11:32:00,2026-05-03T11:32:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,12,35,0,32,1,1,15,0,1,3,1.0,0.0017314377398207625,0.6644230318391913,Anomaly,High,0.43999999999999995,0.7317692127356764,High
2026-05-27T00:49:00,2026-05-27T00:49:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,1,1,2,1,1,0,1,1,3,0.8,-0.09675743293618616,0.23285457062387577,Normal,Low,0.17,0.32864182824955035,Low
2026-05-29T23:19:00,2026-05-29T23:19:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,2,1,3,2,1,1,23,1,0,2,0.8,-0.08004373131479525,0.3060923531311413,Normal,Low,0.07,0.3262702745857899,Low
2026-05-29T05:17:00,2026-05-29T05:17:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,13,44,0,49,1,2,22,1,1,3,1.0,0.04057861404158547,0.8346475047571945,Anomaly,High,0.51,0.8270256685695445,High
2026-05-06T14:39:00,2026-05-06T14:39:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,T1110.001 - Password Guessing,10,32,0,37,1,1,8,0,1,3,1.0,0.005818126387399758,0.6823304960937431,Anomaly,High,0.43999999999999995,0.7055988651041639,High
2026-05-12T23:17:00,2026-05-12T23:17:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4624,odd_hour_normal_login,Benign After-Hours Activity,5,1,1,2,1,1,23,1,0,2,1.0,-0.045991462819801376,0.45530601569428986,Normal,Low,0.07,0.4759557396110493,Low
2026-05-22T17:28:00,2026-05-22T17:28:00,DC01,192.168.79.131,DC01$,192.168.79.133,4624,normal_machine_auth,Benign Activity,3,0,3,3,1,1,17,0,1,3,1.0,-0.1346671916809935,0.06673776844872392,Normal,Low,0.1,0.2916951073794896,Low
2026-05-18T02:44:00,2026-05-18T02:44:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Benign Activity,4,1,2,1,1,1,2,1,0,2,1.0,-0.08263685116599273,0.2947295591804456,Normal,Low,0.07,0.39505849033884494,Low
2026-05-21T18:50:00,2026-05-21T18:50:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Benign Activity,3,0,2,2,1,2,18,0,0,2,0.8,-0.1173566248112668,0.14259095526521898,Normal,Low,0.0,0.2670363821060876,Low
2026-05-01T14:32:00,2026-05-01T14:32:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Benign Activity,3,1,2,1,1,2,14,0,0,2,0.6,-0.10291895948696866,0.2058553725012161,Normal,Low,0.0,0.25234214900048646,Low
