timestamp,host,host_ip,user,source_ip,event_id,scenario_type,priority_label,mitre_technique,rule_level,failed_login_count,successful_login_count,same_source_ip_attempts,unique_users_targeted,distinct_hosts_accessed,hour_of_day,is_after_hours,is_remote_logon,logon_type,asset_criticality,event_4624,event_4625,event_4672,event_4688,event_5140,event_7045
2026-05-11 22:23:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,2,3,1,1,22,1,1,3,0.6,1,0,0,0,0,0
2026-05-10 00:39:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,3,3,1,2,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-04 00:13:00,DC01,192.168.79.131,dave.it,192.168.79.134,4688,domain_enumeration,High,T1087 - Account Discovery,9,2,16,17,4,4,23,1,1,3,1.0,0,0,0,1,0,0
2026-05-04 00:13:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,domain_enumeration,High,T1087 - Account Discovery,10,1,12,32,4,3,3,1,1,3,1.0,0,0,1,0,0,0
2026-05-18 11:16:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,3,0,3,3,1,2,11,0,1,3,0.6,1,0,0,0,0,0
2026-05-25 18:29:00,DC01,192.168.79.131,bob.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,3,3,1,1,1,1,18,0,0,2,1.0,0,1,0,0,0,0
2026-05-24 23:21:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,0,3,2,1,1,23,1,0,2,0.6,1,0,0,0,0,0
2026-05-17 03:55:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,12,35,1,50,1,2,13,0,1,3,1.0,0,1,0,0,0,0
2026-05-01 08:53:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,10,29,1,27,1,1,18,0,1,3,1.0,0,1,0,0,0,0
2026-05-24 18:33:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,4,3,1,1,18,0,1,3,1.0,1,0,0,0,0,0
2026-05-12 13:17:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,1,3,1,1,13,0,0,2,0.8,1,0,0,0,0,0
2026-05-07 07:54:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,1,3,1,1,2,7,0,0,2,0.8,1,0,0,0,0,0
2026-05-12 15:33:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,5140,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,12,3,8,9,2,5,17,0,1,3,0.8,0,0,0,0,1,0
2026-05-13 04:37:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,3,0,5,4,1,2,4,1,1,3,1.0,1,0,0,0,0,0
2026-05-04 05:34:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,4,1,2,2,1,1,5,1,0,2,0.6,1,0,0,0,0,0
2026-05-18 13:29:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,13,36,0,40,1,1,2,1,1,3,1.0,0,1,0,0,0,0
2026-05-22 04:04:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,1,1,3,1,2,4,1,0,2,0.8,1,0,0,0,0,0
2026-05-18 07:24:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,0,1,3,1,1,7,0,0,2,0.8,1,0,0,0,0,0
2026-05-06 05:51:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,5,3,1,1,1,1,5,1,0,2,1.0,0,1,0,0,0,0
2026-05-02 18:49:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4672,benign_admin_maintenance,Low,Benign Administrative Maintenance,4,0,3,1,1,1,18,0,0,2,0.8,0,0,1,0,0,0
2026-05-28 11:17:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,5,3,0,2,1,1,11,0,0,2,1.0,0,1,0,0,0,0
2026-05-07 12:03:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,1,2,1,2,12,0,0,2,0.6,1,0,0,0,0,0
2026-05-20 05:20:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,3,2,1,2,1,1,5,1,0,2,1.0,0,1,0,0,0,0
2026-05-14 20:58:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,3,0,2,4,1,2,20,1,1,3,1.0,1,0,0,0,0,0
2026-05-06 21:18:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,0,3,3,1,2,21,1,0,2,0.6,1,0,0,0,0,0
2026-05-16 02:28:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,2,3,1,1,2,1,0,2,0.6,1,0,0,0,0,0
2026-05-10 23:54:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,1,2,2,1,1,23,1,1,3,0.8,1,0,0,0,0,0
2026-05-20 19:11:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,4,0,1,3,1,2,19,0,0,2,0.8,1,0,0,0,0,0
2026-05-12 00:16:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,4,1,2,3,1,1,0,1,0,2,0.6,1,0,0,0,0,0
2026-05-04 16:43:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,2,1,1,1,16,0,1,3,0.8,1,0,0,0,0,0
2026-05-27 06:49:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,1,3,1,2,6,1,0,2,0.8,1,0,0,0,0,0
2026-05-12 01:44:00,DC01,192.168.79.131,Administrator,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,6,1,3,1,1,1,1,1,0,2,1.0,1,0,0,0,0,0
2026-05-14 09:45:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,1,1,3,1,1,9,0,0,2,1.0,0,1,0,0,0,0
2026-05-22 04:02:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,14,0,3,12,1,3,13,0,1,3,0.8,0,0,0,0,0,1
2026-05-29 09:09:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,4,2,1,1,9,0,1,3,1.0,1,0,0,0,0,0
2026-05-24 18:21:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,0,1,2,1,1,18,0,0,2,0.8,1,0,0,0,0,0
2026-05-13 23:03:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,1,3,3,1,1,23,1,0,2,0.8,1,0,0,0,0,0
2026-05-21 17:13:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,3,1,4,3,1,1,17,0,0,2,0.6,1,0,0,0,0,0
2026-05-06 17:45:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,2,2,1,1,17,0,1,3,0.6,1,0,0,0,0,0
2026-05-23 19:53:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,11,0,4,17,2,5,11,0,1,3,0.6,1,0,0,0,0,0
2026-05-19 17:13:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,0,3,3,1,2,17,0,0,2,0.8,1,0,0,0,0,0
2026-05-30 22:51:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,5,4,1,1,22,1,1,3,1.0,1,0,0,0,0,0
2026-05-28 10:25:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,10,2,15,34,6,2,2,1,1,3,1.0,1,0,0,0,0,0
2026-05-14 17:32:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,0,3,3,1,2,17,0,0,2,0.8,1,0,0,0,0,0
2026-05-13 00:36:00,IT-PC01,192.168.79.133,alice.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,0,1,3,1,2,0,1,0,2,0.6,1,0,0,0,0,0
2026-05-11 18:38:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,4,0,2,3,1,2,18,0,0,2,0.6,1,0,0,0,0,0
2026-05-20 13:33:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,9,16,1,23,6,2,10,0,1,3,1.0,0,1,0,0,0,0
2026-05-09 23:57:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,2,3,1,1,23,1,1,3,1.0,1,0,0,0,0,0
2026-05-10 18:33:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,1,1,2,1,1,18,0,0,2,1.0,1,0,0,0,0,0
2026-05-01 08:53:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,11,36,1,42,1,2,9,0,1,3,1.0,0,1,0,0,0,0
2026-05-10 20:19:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,3,1,0,1,1,1,20,1,0,2,1.0,0,1,0,0,0,0
2026-05-18 17:29:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,7045,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,1,3,2,1,1,17,0,0,2,0.6,0,0,0,0,0,1
2026-05-22 00:56:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,4,0,2,1,1,2,0,1,0,2,0.8,0,0,0,1,0,0
2026-05-17 15:55:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,9,19,0,27,6,2,23,1,1,3,1.0,0,1,0,0,0,0
2026-05-10 23:53:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,3,1,3,2,1,1,23,1,0,2,1.0,0,0,0,1,0,0
2026-05-05 03:56:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,5,1,0,3,1,1,3,1,0,2,1.0,0,1,0,0,0,0
2026-05-07 01:09:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,0,1,2,1,2,1,1,1,3,0.8,1,0,0,0,0,0
2026-05-19 07:05:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,0,3,2,1,1,7,0,0,2,0.6,1,0,0,0,0,0
2026-05-21 08:19:00,IT-PC01,192.168.79.133,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,12,2,7,13,1,4,2,1,1,3,0.6,0,0,0,0,0,1
2026-05-24 08:02:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,0,3,1,1,2,8,0,0,2,0.6,1,0,0,0,0,0
2026-05-24 19:37:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,5,1,2,2,1,1,19,0,0,2,0.6,1,0,0,0,0,0
2026-05-20 16:15:00,DC01,192.168.79.131,dave.it,192.168.79.134,4672,sam_dump_activity,High,T1003 - OS Credential Dumping,13,1,11,28,5,2,18,0,1,3,1.0,0,0,1,0,0,0
2026-05-06 20:37:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,1,3,2,1,1,20,1,1,3,0.6,1,0,0,0,0,0
2026-05-10 19:12:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,1,2,1,2,19,0,0,2,0.8,1,0,0,0,0,0
2026-05-15 20:59:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,4,0,3,1,1,2,20,1,0,2,0.8,0,0,0,1,0,0
2026-05-25 17:22:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,2,3,1,2,17,0,0,2,1.0,1,0,0,0,0,0
2026-05-01 09:56:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,0,3,3,1,1,9,0,0,2,0.8,1,0,0,0,0,0
2026-05-02 17:05:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,3,2,1,3,1,1,17,0,0,2,1.0,0,1,0,0,0,0
2026-05-16 09:01:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,0,2,3,1,1,9,0,0,2,0.8,1,0,0,0,0,0
2026-05-20 04:01:00,DC01,192.168.79.131,Administrator,192.168.79.133,7045,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,1,3,3,1,2,4,1,0,2,1.0,0,0,0,0,0,1
2026-05-08 01:06:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,4,1,4,2,1,1,1,1,1,3,0.8,1,0,0,0,0,0
2026-05-03 08:34:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,1,1,1,1,8,0,0,2,0.8,1,0,0,0,0,0
2026-05-02 23:41:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,10,0,15,33,5,3,4,1,1,3,1.0,1,0,0,0,0,0
2026-05-09 20:43:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,sam_dump_activity,High,T1003 - OS Credential Dumping,13,1,14,43,5,3,10,0,1,3,1.0,1,0,0,0,0,0
2026-05-11 05:59:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,10,38,0,33,1,1,15,0,1,3,1.0,0,1,0,0,0,0
2026-05-03 04:39:00,DC01,192.168.79.131,IT-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,4,4,1,1,4,1,1,3,1.0,1,0,0,0,0,0
2026-05-16 22:32:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,1,2,2,1,1,22,1,0,2,0.8,1,0,0,0,0,0
2026-05-25 00:27:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,5,2,1,3,1,1,0,1,0,2,1.0,0,1,0,0,0,0
2026-05-15 00:50:00,DC01,192.168.79.131,charlie.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,10,28,0,35,1,1,8,0,1,3,1.0,0,1,0,0,0,0
2026-05-29 04:18:00,DC01,192.168.79.131,Administrator,192.168.79.133,4672,benign_remote_admin,Low,Benign Administrative Activity,5,1,2,1,1,1,4,1,0,2,1.0,0,0,1,0,0,0
2026-05-22 16:47:00,FINANCE-PC01,192.168.79.132,bob.finance,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,3,0,1,1,1,1,16,0,0,2,0.8,1,0,0,0,0,0
2026-05-06 14:39:00,DC01,192.168.79.131,bob.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,10,33,1,54,1,1,1,1,1,3,1.0,0,1,0,0,0,0
2026-05-08 04:04:00,DC01,192.168.79.131,Administrator,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,12,38,0,28,1,1,16,0,1,3,1.0,0,1,0,0,0,0
2026-05-17 00:27:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,4,2,1,1,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-19 21:45:00,FINANCE-PC01,192.168.79.132,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,5,0,3,2,1,1,21,1,0,2,0.8,1,0,0,0,0,0
2026-05-26 16:01:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,2,0,4,2,1,2,16,0,0,2,0.6,1,0,0,0,0,0
2026-05-13 22:29:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,domain_enumeration,High,T1087 - Account Discovery,10,0,9,29,4,2,2,1,1,3,1.0,1,0,0,0,0,0
2026-05-20 16:48:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_client_activity,Low,Benign Activity,2,0,3,3,1,2,16,0,0,2,0.8,1,0,0,0,0,0
2026-05-28 02:56:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,4,0,2,3,1,1,2,1,0,2,1.0,1,0,0,0,0,0
2026-05-13 03:02:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,1,3,3,1,1,3,1,0,2,1.0,1,0,0,0,0,0
2026-05-29 05:17:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,11,31,0,30,1,1,13,0,1,3,1.0,0,1,0,0,0,0
2026-05-07 08:02:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,0,1,2,1,2,8,0,0,2,0.6,1,0,0,0,0,0
2026-05-03 14:55:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,4,2,1,1,14,0,1,3,1.0,1,0,0,0,0,0
2026-05-09 20:43:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,sam_dump_activity,High,T1003 - OS Credential Dumping,11,1,15,36,6,3,1,1,1,3,1.0,1,0,0,0,0,0
2026-05-12 00:51:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,2,2,1,1,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-24 17:32:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,1,3,1,1,2,17,0,0,2,1.0,1,0,0,0,0,0
2026-05-05 01:28:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4624,lateral_movement,High,T1021.002 - SMB/Windows Admin Shares,12,2,6,12,2,3,17,0,1,3,0.8,1,0,0,0,0,0
2026-05-20 11:12:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.133,4624,normal_machine_auth,Low,Benign Activity,2,0,3,3,1,2,11,0,1,3,1.0,1,0,0,0,0,0
2026-05-31 04:46:00,DC01,192.168.79.131,bob.finance,192.168.79.132,4688,normal_client_activity,Low,Benign Activity,4,0,4,3,1,2,4,1,1,3,1.0,0,0,0,1,0,0
2026-05-14 09:49:00,DC01,192.168.79.131,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,4,1,3,3,1,2,9,0,0,2,1.0,1,0,0,0,0,0
2026-05-05 20:36:00,DC01,192.168.79.131,IT-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,2,4,1,1,20,1,1,3,1.0,1,0,0,0,0,0
2026-05-14 13:24:00,DC01,192.168.79.131,FINANCE-PC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,4,2,1,2,13,0,1,3,1.0,1,0,0,0,0,0
2026-05-09 20:43:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,sam_dump_activity,High,T1003 - OS Credential Dumping,13,0,10,25,3,3,3,1,1,3,1.0,1,0,0,0,0,0
2026-05-13 19:44:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,2,0,4,3,1,2,19,0,1,3,1.0,1,0,0,0,0,0
2026-05-16 13:40:00,DC01,192.168.79.131,dave.it,192.168.79.134,4625,credential_spraying,High,T1110.003 - Password Spraying,11,24,0,38,4,3,3,1,1,3,1.0,0,1,0,0,0,0
2026-05-04 17:42:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4688,normal_client_activity,Low,Benign Activity,2,1,3,3,1,2,17,0,0,2,1.0,0,0,0,1,0,0
2026-05-22 02:33:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_client_activity,Low,Benign Activity,2,0,3,2,1,1,2,1,0,2,0.6,1,0,0,0,0,0
2026-05-13 13:49:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,3,1,1,1,1,1,13,0,0,2,1.0,0,1,0,0,0,0
2026-05-22 22:34:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,0,1,3,1,1,22,1,1,3,0.6,1,0,0,0,0,0
2026-05-05 12:41:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,4,1,2,3,1,2,12,0,0,2,0.8,1,0,0,0,0,0
2026-05-09 01:37:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,odd_hour_normal_login,Low,Benign After-Hours Activity,5,0,2,3,1,1,1,1,0,2,0.8,1,0,0,0,0,0
2026-05-06 23:55:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,4,0,3,3,1,1,23,1,0,2,0.6,1,0,0,0,0,0
2026-05-04 23:17:00,DC01,192.168.79.131,charlie.it,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,5,2,1,1,1,1,23,1,0,2,1.0,0,1,0,0,0,0
2026-05-03 11:06:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,4,0,2,3,1,2,11,0,0,2,0.6,1,0,0,0,0,0
2026-05-25 00:08:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,5,3,0,3,1,1,0,1,0,2,1.0,0,1,0,0,0,0
2026-05-15 01:13:00,IT-PC01,192.168.79.133,charlie.it,192.168.79.133,4624,normal_logon,Low,Benign Activity,4,1,1,3,1,2,1,1,0,2,0.6,1,0,0,0,0,0
2026-05-06 19:55:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4672,benign_remote_admin,Low,Benign Administrative Activity,5,0,3,3,1,2,19,0,0,2,0.6,0,0,1,0,0,0
2026-05-29 16:46:00,DC01,192.168.79.131,dave.it,192.168.79.133,4624,benign_remote_admin,Low,Benign Administrative Activity,5,1,3,2,1,2,16,0,0,2,1.0,1,0,0,0,0,0
2026-05-03 19:41:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,4688,remote_service_creation,High,T1543.003 - Windows Service,12,2,4,13,2,4,10,0,1,3,0.8,0,0,0,1,0,0
2026-05-05 18:28:00,IT-PC01,192.168.79.133,dave.it,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,6,1,1,3,1,2,18,0,0,2,0.6,1,0,0,0,0,0
2026-05-09 20:43:00,DC01,192.168.79.131,dave.it,192.168.79.134,4624,sam_dump_activity,High,T1003 - OS Credential Dumping,13,0,16,26,6,2,1,1,1,3,1.0,1,0,0,0,0,0
2026-05-09 06:10:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,0,2,1,1,1,6,1,0,2,0.8,1,0,0,0,0,0
2026-05-22 01:42:00,DC01,192.168.79.131,alice.finance,192.168.79.133,4625,single_failed_login,Low,Benign Authentication Noise,4,2,0,1,1,1,1,1,0,2,1.0,0,1,0,0,0,0
2026-05-05 00:42:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,2,1,3,2,1,2,0,1,0,2,0.8,1,0,0,0,0,0
2026-05-02 23:38:00,FINANCE-PC01,192.168.79.132,charlie.it,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,1,3,1,1,2,23,1,0,2,0.8,1,0,0,0,0,0
2026-05-05 17:32:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,4,0,1,1,1,1,17,0,0,2,0.8,1,0,0,0,0,0
2026-05-16 21:41:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,2,0,2,2,1,1,21,1,0,2,0.6,1,0,0,0,0,0
2026-05-02 22:21:00,DC01,192.168.79.131,charlie.it,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,5,1,0,3,1,1,22,1,0,2,1.0,0,1,0,0,0,0
2026-05-14 00:30:00,DC01,192.168.79.131,DC01$,192.168.79.132,4624,normal_machine_auth,Low,Benign Activity,3,0,4,3,1,2,0,1,1,3,1.0,1,0,0,0,0,0
2026-05-02 10:53:00,FINANCE-PC01,192.168.79.132,dave.it,192.168.79.134,7045,remote_service_creation,High,T1543.003 - Windows Service,13,0,6,11,2,4,16,0,1,3,0.8,0,0,0,0,0,1
2026-05-17 03:55:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,11,33,0,52,1,2,3,1,1,3,1.0,0,1,0,0,0,0
2026-05-21 02:40:00,IT-PC01,192.168.79.133,bob.finance,192.168.79.133,4624,normal_logon,Low,Benign Activity,3,1,3,2,1,1,2,1,0,2,0.6,1,0,0,0,0,0
2026-05-18 16:54:00,FINANCE-PC01,192.168.79.132,alice.finance,192.168.79.132,4624,normal_logon,Low,Benign Activity,3,0,3,3,1,1,16,0,0,2,0.8,1,0,0,0,0,0
2026-05-29 19:48:00,DC01,192.168.79.131,alice.finance,192.168.79.132,4625,single_failed_login,Low,Benign Authentication Noise,5,2,0,2,1,1,19,0,0,2,1.0,0,1,0,0,0,0
2026-05-22 23:28:00,DC01,192.168.79.131,alice.finance,192.168.79.134,4625,targeted_brute_force,High,T1110.001 - Password Guessing,10,31,0,49,1,2,1,1,1,3,1.0,0,1,0,0,0,0
2026-05-31 07:25:00,IT-PC01,192.168.79.133,Administrator,192.168.79.133,4624,benign_admin_maintenance,Low,Benign Administrative Maintenance,5,0,1,1,1,2,7,0,0,2,0.6,1,0,0,0,0,0
